temperature;gas;humidity;barometer;IAQ;IAQ_S;VOCS;accuracy
30.97;99013.00;34.00;1000.15;169;127;2.34;3
30.98;100074.00;34.00;1000.15;169;127;2.34;3
30.98;98491.00;34.00;1000.15;169;127;2.34;3
30.97;99718.00;34.00;1000.15;169;127;2.36;3
30.98;99247.00;34.00;1000.15;169;127;2.36;3
30.97;99305.00;34.00;1000.15;169;127;2.36;3
30.97;98955.00;34.00;1000.15;168;126;2.32;3
30.97;99305.00;34.00;1000.15;168;126;2.32;3
30.97;99305.00;34.00;1000.13;168;126;2.32;3
30.97;98607.00;34.00;1000.15;169;127;2.34;3
30.98;99130.00;34.00;1000.13;169;127;2.34;3
30.97;99071.00;34.00;1000.15;169;127;2.34;3
30.97;98664.00;34.00;1000.15;169;127;2.35;3
30.97;100014.00;34.00;1000.15;169;127;2.35;3
30.97;98838.00;34.00;1000.15;169;127;2.35;3
30.97;98203.00;34.00;1000.15;169;127;2.35;3
30.97;99836.00;34.00;1000.17;169;127;2.35;3
30.97;98955.00;34.00;1000.15;169;127;2.35;3
30.97;98607.00;34.00;1000.17;171;128;2.40;3
30.97;99013.00;35.00;1000.17;171;128;2.40;3
30.97;98897.00;34.00;1000.17;171;128;2.40;3
30.97;98491.00;34.00;1000.15;172;129;2.43;3
30.97;98607.00;34.00;1000.15;172;129;2.43;3
30.97;98318.00;34.00;1000.17;172;129;2.43;3
30.97;98433.00;34.00;1000.17;173;129;2.44;3
30.97;98607.00;34.00;1000.15;173;129;2.44;3
30.97;98318.00;34.00;1000.17;173;129;2.44;3
30.97;99541.00;34.00;1000.15;172;129;2.42;3
30.97;98549.00;34.00;1000.15;172;129;2.42;3
30.97;99482.00;34.00;1000.15;172;129;2.42;3
30.97;98491.00;34.00;1000.17;169;127;2.35;3
30.97;99188.00;34.00;1000.17;169;127;2.35;3
30.97;98722.00;34.00;1000.15;169;127;2.35;3
30.97;99247.00;34.00;1000.17;171;128;2.39;3
30.97;98318.00;35.00;1000.15;171;128;2.39;3
30.97;99071.00;34.00;1000.17;171;128;2.39;3
30.97;97633.00;34.00;1000.17;174;130;2.47;3
30.97;99130.00;34.00;1000.15;174;130;2.47;3
30.97;98607.00;34.00;1000.15;174;130;2.47;3
30.97;99482.00;35.00;1000.15;174;131;2.48;3
30.97;98955.00;34.00;1000.15;174;131;2.48;3
30.97;98897.00;34.00;1000.15;174;131;2.48;3
30.97;99247.00;34.00;1000.15;172;129;2.41;3
30.97;99071.00;34.00;1000.15;172;129;2.41;3
30.97;99130.00;34.00;1000.13;172;129;2.41;3
30.97;98491.00;35.00;1000.15;171;128;2.40;3
30.97;98664.00;34.00;1000.13;171;128;2.40;3
30.97;98838.00;34.00;1000.15;171;128;2.40;3
30.97;99247.00;34.00;1000.13;171;128;2.38;3
30.97;98376.00;35.00;1000.15;171;128;2.38;3
30.96;99305.00;35.00;1000.13;171;128;2.38;3
30.96;99305.00;35.00;1000.13;171;128;2.40;3
30.96;99482.00;35.00;1000.13;171;128;2.40;3
30.96;99364.00;35.00;1000.13;171;128;2.40;3
30.95;100014.00;35.00;1000.13;170;127;2.37;3
30.95;99013.00;35.00;1000.15;170;127;2.37;3
30.95;99718.00;35.00;1000.15;170;127;2.37;3
30.95;99600.00;35.00;1000.15;168;126;2.32;3
30.82;98722.00;35.00;1000.13;168;126;2.32;3
30.66;98838.00;35.00;1000.15;168;126;2.32;3
30.61;98433.00;35.00;1000.13;170;127;2.36;3
30.53;99130.00;35.00;1000.15;170;127;2.36;3
30.51;97576.00;35.00;1000.15;170;127;2.36;3
30.39;98433.00;36.00;1000.13;170;128;2.37;3
30.32;98549.00;36.00;1000.13;170;128;2.37;3
30.31;98491.00;36.00;1000.13;170;128;2.37;3
30.35;97917.00;36.00;1000.13;171;128;2.39;3
30.39;98032.00;36.00;1000.13;171;128;2.39;3
30.41;98261.00;36.00;1000.13;171;128;2.39;3
30.42;98376.00;36.00;1000.12;171;128;2.39;3
30.42;99247.00;36.00;1000.12;171;128;2.39;3
30.42;93385.00;36.00;1000.15;171;128;2.39;3
30.86;79817.00;37.00;1000.13;216;160;3.87;3
31.54;72205.00;40.00;1000.12;216;160;3.87;3
32.11;65764.00;46.00;1000.13;216;160;3.87;3
32.00;65052.00;51.00;1000.13;279;206;7.72;2
31.79;60205.00;55.00;1000.15;279;206;7.72;2
32.43;57527.00;58.00;1000.13;279;206;7.72;2
33.11;56904.00;63.00;1000.12;339;249;14.88;2
32.82;57252.00;65.00;1000.12;339;249;14.88;2
32.43;58124.00;66.00;1000.12;339;249;14.88;2
32.21;59146.00;67.00;1000.12;339;249;14.88;2
32.12;58774.00;68.00;1000.12;364;268;19.88;2
32.02;59608.00;69.00;1000.12;364;268;19.88;2
31.94;59271.00;69.00;1000.12;364;268;19.88;2
31.90;59990.00;70.00;1000.13;375;277;22.66;2
31.84;60640.00;70.00;1000.12;375;277;22.66;2
31.80;60205.00;71.00;1000.13;375;277;22.66;2
31.74;60859.00;71.00;1000.12;373;276;22.44;2
31.72;60948.00;71.00;1000.12;373;276;22.44;2
31.67;60771.00;72.00;1000.12;373;276;22.44;2
31.65;60992.00;72.00;1000.12;364;271;20.63;2
31.61;61214.00;72.00;1000.15;364;271;20.63;2
31.59;61169.00;72.00;1000.15;364;271;20.63;2
31.57;61348.00;72.00;1000.15;351;263;18.30;2
31.54;61528.00;72.00;1000.13;351;263;18.30;2
31.52;61708.00;72.00;1000.15;351;263;18.30;2
31.50;61303.00;73.00;1000.17;337;253;15.79;2
31.48;61936.00;72.00;1000.19;337;253;15.79;2
31.47;61080.00;72.00;1000.19;337;253;15.79;2
31.44;62027.00;73.00;1000.19;325;245;14.04;2
31.44;62027.00;73.00;1000.17;325;245;14.04;2
31.41;62027.00;72.00;1000.17;325;245;14.04;2
31.40;62119.00;72.00;1000.19;310;235;12.02;2
31.39;62442.00;72.00;1000.19;310;235;12.02;2
31.37;62211.00;72.00;1000.17;310;235;12.02;2
31.36;61890.00;72.00;1000.19;295;225;10.35;2
31.36;62395.00;72.00;1000.19;295;225;10.35;2
31.35;61663.00;72.00;1000.19;295;225;10.35;2
31.34;62442.00;72.00;1000.19;284;217;9.23;2
31.33;62395.00;72.00;1000.19;284;217;9.23;2
31.31;62257.00;72.00;1000.21;284;217;9.23;2
31.30;62535.00;71.00;1000.17;271;209;8.08;2
31.29;62442.00;71.00;1000.15;271;209;8.08;2
31.27;62721.00;71.00;1000.15;271;209;8.08;2
31.26;62581.00;71.00;1000.17;258;200;7.08;2
31.25;62815.00;71.00;1000.17;258;200;7.08;2
31.24;62211.00;71.00;1000.17;258;200;7.08;2
31.23;63004.00;71.00;1000.17;250;193;6.42;2
31.22;62027.00;71.00;1000.17;250;193;6.42;2
31.21;62909.00;71.00;1000.15;250;193;6.42;2
31.20;63193.00;71.00;1000.17;239;186;5.71;2
31.19;63051.00;70.00;1000.17;239;186;5.71;2
31.18;63288.00;70.00;1000.17;239;186;5.71;2
31.17;62581.00;70.00;1000.15;229;178;5.10;2
31.16;63098.00;70.00;1000.17;229;178;5.10;2
31.16;63146.00;70.00;1000.17;229;178;5.10;2
31.16;63817.00;70.00;1000.17;220;172;4.61;2
31.15;63098.00;70.00;1000.19;220;172;4.61;2
31.14;63672.00;70.00;1000.17;220;172;4.61;2
31.14;63624.00;70.00;1000.17;212;165;4.17;2
31.14;63288.00;70.00;1000.17;212;165;4.17;2
31.13;64158.00;69.00;1000.17;212;165;4.17;2
31.14;63768.00;69.00;1000.19;204;159;3.81;2
31.13;64453.00;69.00;1000.19;204;159;3.81;2
31.13;64305.00;69.00;1000.19;204;159;3.81;2
31.13;63817.00;69.00;1000.15;195;153;3.47;2
31.12;64158.00;69.00;1000.17;195;153;3.47;2
31.12;63720.00;68.00;1000.17;195;153;3.47;2
31.12;64453.00;68.00;1000.17;188;147;3.18;2
31.12;64552.00;68.00;1000.17;188;147;3.18;2
31.12;64801.00;68.00;1000.19;188;147;3.18;2
31.11;63914.00;68.00;1000.19;181;142;2.94;2
31.11;65254.00;67.00;1000.19;181;142;2.94;2
31.11;65102.00;67.00;1000.19;181;142;2.94;2
31.10;65203.00;67.00;1000.17;176;138;2.78;2
31.10;65254.00;67.00;1000.19;176;138;2.78;2
31.10;65457.00;66.00;1000.19;176;138;2.78;2
31.10;65254.00;66.00;1000.19;169;133;2.58;2
31.09;65662.00;66.00;1000.13;169;133;2.58;2
31.09;65508.00;65.00;1000.13;169;133;2.58;2
31.08;66023.00;65.00;1000.13;164;129;2.42;2
31.08;66335.00;64.00;1000.15;164;129;2.42;2
31.08;66704.00;64.00;1000.13;164;129;2.42;2
31.08;66651.00;63.00;1000.13;157;124;2.24;2
31.08;67023.00;63.00;1000.15;157;124;2.24;2
31.07;67345.00;62.00;1000.15;157;124;2.24;2
31.07;67562.00;62.00;1000.15;147;117;2.00;2
31.07;67944.00;61.00;1000.13;147;117;2.00;2
31.07;68554.00;60.00;1000.13;147;117;2.00;2
31.06;69117.00;60.00;1000.13;140;111;1.85;2
31.06;69403.00;59.00;1000.13;140;111;1.85;2
31.06;70097.00;58.00;1000.12;140;111;1.85;2
31.06;70215.00;58.00;1000.13;131;105;1.67;2
31.06;70450.00;57.00;1000.12;131;105;1.67;2
31.07;70985.00;56.00;1000.12;131;105;1.67;2
31.07;71106.00;56.00;1000.12;123;98;1.52;2
31.06;71347.00;56.00;1000.12;123;98;1.52;2
31.06;72579.00;55.00;1000.12;123;98;1.52;2
31.06;71896.00;55.00;1000.12;114;91;1.37;2
31.06;72831.00;54.00;1000.13;114;91;1.37;2
31.05;72957.00;54.00;1000.12;114;91;1.37;2
31.06;73148.00;54.00;1000.09;108;87;1.28;2
31.05;73985.00;53.00;1000.12;108;87;1.28;2
30.87;74775.00;52.00;1000.17;108;87;1.28;2
30.75;75514.00;51.00;1000.12;97;79;1.13;2
30.66;76755.00;51.00;1000.12;97;79;1.13;2
30.48;77320.00;49.00;1000.12;97;79;1.13;2
30.41;78402.00;49.00;1000.09;87;71;1.01;3
30.30;79289.00;48.00;1000.12;87;71;1.01;3
30.21;79892.00;47.00;1000.17;87;71;1.01;3
30.15;81205.00;46.00;1000.13;74;62;0.87;3
30.14;81599.00;46.00;1000.12;74;62;0.87;3
30.15;82805.00;45.00;1000.13;74;62;0.87;3
30.18;82723.00;45.00;1000.09;64;54;0.78;3
30.22;83215.00;45.00;1000.13;64;54;0.78;3
30.26;83795.00;44.00;1000.13;64;54;0.78;3
30.27;83546.00;44.00;1000.12;55;47;0.70;3
30.28;83546.00;44.00;1000.09;55;47;0.70;3
30.30;84131.00;44.00;1000.09;55;47;0.70;3
30.31;84810.00;44.00;1000.12;50;43;0.66;3
30.32;84384.00;44.00;1000.09;50;43;0.66;3
30.33;85240.00;44.00;1000.09;50;43;0.66;3
30.34;85850.00;44.00;1000.08;43;39;0.61;3
30.35;85500.00;43.00;1000.08;43;39;0.61;3
30.36;86290.00;43.00;1000.05;43;39;0.61;3
30.37;86557.00;43.00;1000.05;39;36;0.59;3
30.38;85938.00;43.00;1000.05;39;36;0.59;3
30.39;87005.00;43.00;1000.08;39;36;0.59;3
30.39;87458.00;43.00;1000.05;39;35;0.58;3
30.40;87458.00;43.00;1000.05;39;35;0.58;3
30.40;86736.00;43.00;1000.05;39;35;0.58;3
30.41;87732.00;42.00;1000.03;39;35;0.58;3
30.42;87549.00;42.00;1000.01;39;35;0.58;3
30.42;88470.00;42.00;1000.08;39;35;0.58;3
30.43;87549.00;42.00;1000.05;39;35;0.58;3
30.44;88657.00;42.00;1000.03;39;35;0.58;3
30.45;88845.00;42.00;1000.05;39;35;0.58;3
30.45;87732.00;42.00;1000.03;40;36;0.59;3
30.46;89127.00;42.00;1000.03;40;36;0.59;3
30.47;89033.00;42.00;1000.05;40;36;0.59;3
30.48;89602.00;41.00;1000.08;39;35;0.58;3
30.48;89412.00;41.00;1000.08;39;35;0.58;3
30.49;89412.00;41.00;1000.05;39;35;0.58;3
30.49;89986.00;41.00;1000.03;39;35;0.58;3
30.50;89890.00;41.00;1000.01;39;35;0.58;3
30.51;89890.00;41.00;1000.05;39;35;0.58;3
30.52;90082.00;41.00;1000.05;37;34;0.57;3
30.52;90665.00;41.00;1000.03;37;34;0.57;3
30.53;90373.00;41.00;1000.05;37;34;0.57;3
30.53;90373.00;41.00;1000.05;39;35;0.58;3
30.54;90665.00;41.00;1000.01;39;35;0.58;3
30.55;91058.00;41.00;1000.03;39;35;0.58;3
30.56;91355.00;41.00;1000.03;40;36;0.59;3
30.56;91355.00;41.00;1000.03;40;36;0.59;3
30.57;91455.00;41.00;1000.08;40;36;0.59;3
30.57;91256.00;40.00;1000.03;41;37;0.60;3
30.57;91355.00;40.00;1000.03;41;37;0.60;3
30.58;91554.00;40.00;1000.01;41;37;0.60;3
30.58;92359.00;40.00;1000.01;41;37;0.59;3
30.58;92359.00;40.00;1000.03;41;37;0.59;3
30.59;91654.00;40.00;1000.03;41;37;0.59;3
30.59;92258.00;40.00;1000.03;42;38;0.60;3
30.59;91654.00;40.00;1000.03;42;38;0.60;3
30.60;93178.00;40.00;1000.05;42;38;0.60;3
30.61;92359.00;40.00;1000.03;44;39;0.62;3
30.61;92461.00;40.00;1000.03;44;39;0.62;3
30.61;93489.00;40.00;1000.03;44;39;0.62;3
30.62;92359.00;40.00;1000.01;44;39;0.62;3
30.62;92870.00;40.00;1000.01;46;41;0.64;3
30.63;92972.00;40.00;1000.01;46;41;0.64;3
30.63;93075.00;39.00;1000.01;46;41;0.64;3
30.64;93282.00;39.00;999.99;48;42;0.65;3
30.64;93698.00;39.00;999.99;48;42;0.65;3
30.65;94118.00;39.00;1000.03;48;42;0.65;3
30.65;93385.00;39.00;1000.03;48;42;0.65;3
30.66;93385.00;39.00;1000.03;48;42;0.65;3
30.66;94012.00;39.00;1000.03;48;42;0.65;3
30.67;93593.00;39.00;1000.05;50;43;0.66;3
30.67;94329.00;39.00;1000.03;50;43;0.66;3
30.67;93698.00;39.00;1000.05;50;43;0.66;3
30.68;93385.00;39.00;1000.03;53;46;0.68;3
30.68;93907.00;39.00;1000.01;53;46;0.68;3
30.68;94118.00;39.00;1000.01;53;46;0.68;3
30.68;94012.00;39.00;999.99;55;47;0.70;3
30.69;94329.00;39.00;1000.01;55;47;0.70;3
30.69;94861.00;39.00;1000.01;55;47;0.70;3
30.70;94754.00;39.00;1000.01;55;48;0.71;3
30.70;94012.00;39.00;1000.03;55;48;0.71;3
30.71;94435.00;39.00;1000.01;55;48;0.71;3
30.71;94329.00;39.00;1000.01;58;50;0.73;3
30.71;94118.00;39.00;1000.01;58;50;0.73;3
30.73;94861.00;39.00;1000.01;58;50;0.73;3
30.73;94223.00;39.00;1000.01;60;51;0.74;3
30.74;95183.00;38.00;999.99;60;51;0.74;3
30.74;94968.00;38.00;999.99;60;51;0.74;3
30.75;95183.00;38.00;1000.01;62;53;0.76;3
30.75;94012.00;38.00;1000.01;62;53;0.76;3
30.76;93802.00;38.00;999.99;62;53;0.76;3
30.76;94223.00;38.00;999.99;64;54;0.77;3
30.76;94329.00;38.00;999.99;64;54;0.77;3
30.77;94647.00;38.00;1000.01;64;54;0.77;3
30.77;94647.00;38.00;999.99;67;57;0.81;3
30.77;94647.00;38.00;999.99;67;57;0.81;3
30.78;94329.00;38.00;999.99;67;57;0.81;3
30.78;94541.00;38.00;999.99;70;59;0.84;3
30.78;92972.00;38.00;999.98;70;59;0.84;3
30.78;95399.00;38.00;999.98;70;59;0.84;3
30.78;95076.00;38.00;999.99;72;60;0.85;3
30.79;93282.00;38.00;999.98;72;60;0.85;3
30.80;95183.00;38.00;999.98;72;60;0.85;3
30.80;94754.00;38.00;999.99;75;63;0.89;3
30.81;93178.00;38.00;999.98;75;63;0.89;3
30.81;95183.00;38.00;999.98;75;63;0.89;3
30.81;95076.00;38.00;999.98;79;65;0.92;3
30.81;93385.00;38.00;999.95;79;65;0.92;3
30.81;94968.00;38.00;999.95;79;65;0.92;3
30.82;93593.00;38.00;999.95;81;67;0.94;3
30.82;95291.00;38.00;999.94;81;67;0.94;3
30.82;95183.00;38.00;999.99;81;67;0.94;3
30.82;94012.00;38.00;999.94;83;68;0.96;3
30.83;94223.00;38.00;999.95;83;68;0.96;3
30.83;94754.00;38.00;999.95;83;68;0.96;3
30.83;95399.00;38.00;999.94;89;73;1.03;3
30.83;93178.00;38.00;999.94;89;73;1.03;3
30.83;95508.00;38.00;999.94;89;73;1.03;3
30.82;94754.00;37.00;999.98;89;73;1.03;3
30.83;95291.00;37.00;999.94;89;73;1.03;3
30.83;94118.00;37.00;999.95;89;73;1.03;3
30.82;93385.00;37.00;999.94;95;77;1.10;3
30.81;93593.00;37.00;999.95;95;77;1.10;3
30.80;94223.00;37.00;999.94;95;77;1.10;3
30.80;94647.00;37.00;999.98;98;79;1.14;3
30.79;95508.00;37.00;999.98;98;79;1.14;3
30.79;94187.00;37.00;999.95;98;79;1.14;3
30.78;94861.00;37.00;999.94;100;81;1.17;3
30.78;94861.00;37.00;999.95;100;81;1.17;3
30.79;94647.00;37.00;999.95;100;81;1.17;3
30.78;94435.00;37.00;999.95;102;83;1.20;3
30.79;94754.00;37.00;999.98;102;83;1.20;3
30.79;94754.00;37.00;999.98;102;83;1.20;3
30.79;93506.00;37.00;999.95;103;84;1.22;3
30.79;94223.00;37.00;999.95;103;84;1.22;3
30.80;94647.00;37.00;999.94;103;84;1.22;3
30.80;94541.00;37.00;999.95;105;85;1.24;3
30.80;93454.00;37.00;999.95;105;85;1.24;3
30.80;94861.00;37.00;999.95;105;85;1.24;3
30.81;93506.00;37.00;999.98;107;86;1.27;3
30.81;94754.00;37.00;999.98;107;86;1.27;3
30.80;93767.00;37.00;999.98;107;86;1.27;3
30.80;93662.00;37.00;999.95;111;89;1.33;3
30.80;95076.00;37.00;999.95;111;89;1.33;3
30.80;93977.00;37.00;999.95;111;89;1.33;3
30.81;94647.00;37.00;999.99;114;91;1.37;3
30.81;93767.00;37.00;999.98;114;91;1.37;3
30.81;93454.00;37.00;999.98;114;91;1.37;3
30.81;93610.00;37.00;999.98;117;94;1.42;3
30.82;94968.00;37.00;999.95;117;94;1.42;3
30.82;94082.00;37.00;999.95;117;94;1.42;3
30.82;94134.00;37.00;999.95;120;96;1.47;3
30.82;94187.00;37.00;999.95;120;96;1.47;3
30.83;93819.00;37.00;999.98;120;96;1.47;3
30.82;93558.00;37.00;999.95;122;98;1.51;3
30.83;95183.00;37.00;999.98;122;98;1.51;3
30.83;93977.00;37.00;999.95;122;98;1.51;3
30.83;93924.00;37.00;999.98;125;100;1.55;3
30.84;94082.00;37.00;999.95;125;100;1.55;3
30.83;94240.00;37.00;999.95;125;100;1.55;3
30.83;94718.00;37.00;999.95;124;99;1.53;3
30.84;93767.00;37.00;999.94;124;99;1.53;3
30.84;94505.00;37.00;999.94;124;99;1.53;3
30.84;94134.00;37.00;999.94;124;99;1.54;3
30.84;94611.00;37.00;999.94;124;99;1.54;3
30.84;93977.00;37.00;999.94;124;99;1.54;3
30.84;93872.00;37.00;999.91;126;101;1.58;3
30.84;94293.00;37.00;999.91;126;101;1.58;3
30.85;94505.00;37.00;999.95;126;101;1.58;3
30.85;94240.00;37.00;999.95;128;102;1.61;3
30.85;94187.00;37.00;999.95;128;102;1.61;3
30.85;93715.00;37.00;999.94;128;102;1.61;3
30.85;94029.00;37.00;999.94;129;103;1.64;3
30.85;93819.00;37.00;999.94;129;103;1.64;3
30.86;93506.00;37.00;999.94;129;103;1.64;3
30.85;93977.00;37.00;999.94;131;104;1.67;3
30.85;93558.00;37.00;999.94;131;104;1.67;3
30.85;93872.00;37.00;999.91;131;104;1.67;3
30.84;93977.00;37.00;999.90;131;104;1.66;3
30.85;94558.00;37.00;999.94;131;104;1.66;3
30.85;94718.00;36.00;999.91;131;104;1.66;3
30.86;94240.00;36.00;999.91;132;105;1.68;3
30.86;94452.00;36.00;999.91;132;105;1.68;3
30.86;93819.00;36.00;999.90;132;105;1.68;3
30.86;94985.00;36.00;999.90;136;108;1.75;3
30.87;94505.00;36.00;999.95;136;108;1.75;3
30.87;94985.00;36.00;999.95;136;108;1.75;3
30.87;94293.00;36.00;999.95;137;109;1.78;3
30.87;94558.00;36.00;999.95;137;109;1.78;3
30.88;94029.00;36.00;999.94;137;109;1.78;3
30.87;94134.00;36.00;999.95;138;110;1.80;3
30.87;93715.00;36.00;999.94;138;110;1.80;3
30.87;94240.00;36.00;999.94;138;110;1.80;3
30.88;94452.00;36.00;999.94;140;111;1.84;3
30.88;94611.00;36.00;999.94;140;111;1.84;3
30.88;94187.00;36.00;999.94;140;111;1.84;3
30.88;94505.00;36.00;999.94;140;111;1.84;3
30.88;94611.00;36.00;999.94;140;111;1.84;3
30.89;94878.00;36.00;999.95;140;111;1.84;3
30.89;94558.00;36.00;999.95;141;112;1.86;3
30.88;94187.00;36.00;999.90;141;112;1.86;3
30.89;94293.00;36.00;999.94;141;112;1.86;3
30.88;93977.00;36.00;999.90;142;113;1.89;3
30.89;94505.00;36.00;999.94;142;113;1.89;3
30.89;94240.00;36.00;999.91;142;113;1.89;3
30.89;94452.00;36.00;999.91;143;113;1.91;3
30.90;94293.00;36.00;999.91;143;113;1.91;3
30.89;94240.00;36.00;999.90;143;113;1.91;3
30.89;94082.00;36.00;999.90;145;115;1.96;3
30.90;94878.00;36.00;999.90;145;115;1.96;3
30.90;94452.00;36.00;999.90;145;115;1.96;3
30.90;94029.00;36.00;999.90;147;116;2.00;3
30.90;94187.00;36.00;999.90;147;116;2.00;3
30.90;93819.00;36.00;999.90;147;116;2.00;3
30.91;94293.00;36.00;999.90;147;116;2.00;3
30.90;94134.00;36.00;999.90;148;117;2.02;3
30.90;94082.00;36.00;999.91;148;117;2.02;3
30.90;93819.00;36.00;999.91;148;117;2.02;3
30.91;94452.00;36.00;999.91;150;118;2.06;3
30.91;93924.00;36.00;999.90;150;118;2.06;3
30.91;94134.00;36.00;999.91;150;118;2.06;3
30.91;94187.00;36.00;999.90;151;119;2.08;3
30.91;94861.00;36.00;999.90;151;119;2.08;3
30.91;95183.00;36.00;999.90;151;119;2.08;3
30.91;93715.00;36.00;999.87;149;118;2.05;3
30.92;94541.00;36.00;999.90;149;118;2.05;3
30.92;93662.00;36.00;999.87;149;118;2.05;3
30.92;93506.00;36.00;999.90;152;120;2.11;3
30.92;93558.00;36.00;999.90;152;120;2.11;3
30.92;94329.00;36.00;999.87;152;120;2.11;3
30.92;94118.00;36.00;999.90;153;120;2.12;3
30.92;94223.00;36.00;999.90;153;120;2.12;3
30.92;93907.00;36.00;999.87;153;120;2.12;3
30.92;94223.00;36.00;999.87;154;121;2.16;3
30.93;94223.00;36.00;999.87;154;121;2.16;3
30.93;93907.00;36.00;999.90;154;121;2.16;3
30.93;93802.00;36.00;999.87;155;122;2.19;3
30.93;93698.00;36.00;999.87;155;122;2.19;3
30.93;95291.00;36.00;999.91;155;122;2.19;3
30.92;93282.00;36.00;999.90;153;121;2.14;3
30.93;94329.00;36.00;999.87;153;121;2.14;3
30.93;95508.00;36.00;999.90;153;121;2.14;3
30.93;95183.00;36.00;999.87;152;120;2.10;3
30.93;95076.00;36.00;999.90;152;120;2.10;3
30.93;92972.00;36.00;999.87;152;120;2.10;3
30.93;93282.00;36.00;999.90;156;123;2.21;3
30.93;95399.00;36.00;999.90;156;123;2.21;3
30.93;95508.00;36.00;999.90;156;123;2.21;3
30.93;95183.00;36.00;999.90;155;122;2.18;3
30.93;94861.00;36.00;999.90;155;122;2.18;3
30.93;93282.00;36.00;999.90;155;122;2.18;3
30.93;94647.00;36.00;999.91;158;125;2.26;3
30.93;94435.00;36.00;999.90;158;125;2.26;3
30.93;93907.00;36.00;999.90;158;125;2.26;3
30.94;94012.00;36.00;999.90;159;125;2.29;3
30.94;93802.00;36.00;999.90;159;125;2.29;3
30.94;94223.00;36.00;999.90;159;125;2.29;3
30.93;94012.00;36.00;999.90;159;125;2.29;3
30.94;93907.00;36.00;999.90;159;125;2.29;3
30.94;93698.00;36.00;999.90;159;125;2.29;3
30.93;94329.00;36.00;999.90;160;126;2.32;3
30.93;94329.00;36.00;999.90;160;126;2.32;3
30.93;93802.00;36.00;999.91;160;126;2.32;3
30.93;94223.00;36.00;999.91;161;127;2.35;3
30.93;93698.00;36.00;999.91;161;127;2.35;3
30.94;94118.00;36.00;999.91;161;127;2.35;3
30.94;93282.00;36.00;999.91;162;127;2.35;3
30.93;93593.00;36.00;999.91;162;127;2.35;3
30.94;93385.00;36.00;999.90;162;127;2.35;3
30.94;93593.00;36.00;999.91;163;128;2.40;3
30.95;93489.00;36.00;999.91;163;128;2.40;3
30.94;92972.00;36.00;999.91;163;128;2.40;3
30.94;94647.00;36.00;999.91;164;129;2.42;3
30.94;93385.00;36.00;999.91;164;129;2.42;3
30.94;93907.00;36.00;999.91;164;129;2.42;3
30.94;92563.00;36.00;999.91;164;129;2.42;3
30.94;93282.00;36.00;999.91;164;129;2.42;3
30.94;93385.00;36.00;999.91;164;129;2.42;3
30.95;93282.00;36.00;999.91;165;130;2.46;3
30.94;92461.00;36.00;999.91;165;130;2.46;3
30.94;93075.00;36.00;999.91;165;130;2.46;3
30.95;92258.00;36.00;999.94;167;131;2.50;3
30.95;92359.00;36.00;999.91;167;131;2.50;3
30.95;93075.00;36.00;999.94;167;131;2.50;3
30.95;92870.00;36.00;999.94;170;133;2.58;3
30.95;92461.00;36.00;999.91;170;133;2.58;3
30.95;92461.00;36.00;999.91;170;133;2.58;3
30.95;92767.00;36.00;999.94;172;135;2.65;3
30.95;91855.00;36.00;999.91;172;135;2.65;3
30.96;92157.00;36.00;999.91;172;135;2.65;3
30.95;91955.00;36.00;999.91;175;137;2.74;3
30.95;91256.00;36.00;999.91;175;137;2.74;3
30.95;91455.00;36.00;999.91;175;137;2.74;3
30.95;91256.00;36.00;999.91;176;138;2.78;3
30.95;90568.00;36.00;999.91;176;138;2.78;3
30.96;90373.00;36.00;999.91;176;138;2.78;3
30.95;90862.00;36.00;999.94;180;141;2.89;3
30.95;90276.00;36.00;999.91;180;141;2.89;3
30.96;91058.00;36.00;999.91;180;141;2.89;3
30.96;91058.00;36.00;999.91;183;143;2.98;3
30.96;90960.00;36.00;999.91;183;143;2.98;3
30.96;91157.00;36.00;999.91;183;143;2.98;3
30.95;90373.00;36.00;999.91;186;145;3.09;3
30.96;90179.00;36.00;999.91;186;145;3.09;3
30.96;90568.00;36.00;999.91;186;145;3.09;3
30.95;89507.00;36.00;999.91;188;147;3.17;3
30.96;89890.00;36.00;999.91;188;147;3.17;3
30.96;90373.00;36.00;999.91;188;147;3.17;3
30.96;89986.00;36.00;999.91;190;148;3.25;3
30.96;89317.00;36.00;999.91;190;148;3.25;3
30.96;90276.00;36.00;999.90;190;148;3.25;3
30.96;90082.00;36.00;999.91;190;149;3.26;3
30.96;90665.00;36.00;999.90;190;149;3.26;3
30.96;90568.00;36.00;999.90;190;149;3.26;3
30.97;90276.00;36.00;999.91;193;150;3.34;3
30.97;90665.00;36.00;999.91;193;150;3.34;3
30.97;90763.00;36.00;999.91;193;150;3.34;3
30.97;91256.00;36.00;999.91;191;149;3.28;3
30.97;91855.00;36.00;999.91;191;149;3.28;3
30.97;91256.00;36.00;999.91;191;149;3.28;3
30.97;91058.00;36.00;999.91;189;148;3.21;3
30.97;90568.00;36.00;999.91;189;148;3.21;3
30.97;91955.00;36.00;999.90;189;148;3.21;3
30.97;91955.00;36.00;999.87;187;146;3.13;3
30.97;91654.00;36.00;999.91;187;146;3.13;3
30.97;91554.00;36.00;999.91;187;146;3.13;3
30.97;91754.00;36.00;999.90;186;145;3.10;3
30.98;92359.00;36.00;999.90;186;145;3.10;3
30.97;91554.00;36.00;999.91;186;145;3.10;3
